ZIP,LAT,LNG,City,State ,County
49107,41.844909,-86.417637,Buchanan,MI,Berrien
49111,42.022699,-86.291132,Eau Claire,MI,Berrien
49112,41.796034,-86.03054,Edwardsburg,MI,Cass
49113,41.801056,-86.503854,Galien,MI,Berrien
49115,41.878186,-86.634236,Harbert,MI,Berrien
49116,41.853312,-86.663428,Lakeside,MI,Berrien
49117,41.781671,-86.726836,New Buffalo,MI,Berrien
49119,41.874173,-86.549249,New Troy,MI,Berrien
49120,41.832805,-86.230825,Niles,MI,Berrien
49125,41.891897,-86.579415,Sawyer,MI,Berrien
49126,42.032261,-86.371523,Sodus,MI,Berrien
49127,42.010826,-86.515299,Stevensville,MI,Berrien
49128,41.820406,-86.600497,Three Oaks,MI,Berrien
49129,41.815482,-86.691068,Union Pier,MI,Berrien
49130,41.774422,-85.860349,Union,MI,Cass
49201,42.191346,-84.297205,Jackson,MI,Jackson
49202,42.267179,-84.41085,Jackson,MI,Jackson
49203,42.221835,-84.396625,Jackson,MI,Jackson
49220,41.998622,-84.337415,Addison,MI,Lenawee
49221,41.902354,-84.064698,Adrian,MI,Lenawee
49224,42.279617,-84.746876,Albion,MI,Calhoun
49227,41.950018,-84.772966,Allen,MI,Hillsdale
49228,41.809023,-83.875598,Blissfield,MI,Lenawee
49229,41.987013,-83.827239,Britton,MI,Lenawee
49230,42.091609,-84.217344,Brooklyn,MI,Jackson
49232,41.740366,-84.664597,Camden,MI,Hillsdale
49233,42.061113,-84.362502,Cement City,MI,Lenawee
49234,42.127037,-84.368713,Clarklake,MI,Jackson
49235,41.863913,-84.20092,Clayton,MI,Lenawee
49236,42.075966,-83.941794,Clinton,MI,Lenawee
49237,42.170452,-84.65149,Concord,MI,Jackson
49238,41.90223,-83.785596,Deerfield,MI,Lenawee
49240,42.283303,-84.181375,Grass Lake,MI,Jackson
49241,42.107843,-84.603335,Hanover,MI,Jackson
49242,41.886298,-84.622698,Hillsdale,MI,Hillsdale
49245,42.139366,-84.811584,Homer,MI,Calhoun
49246,42.12779,-84.512436,Horton,MI,Jackson
49247,41.837616,-84.338261,Hudson,MI,Lenawee
49248,41.756424,-84.011181,Jasper,MI,Lenawee
49249,42.029334,-84.454755,Jerome,MI,Hillsdale
49250,42.021736,-84.626224,Jonesville,MI,Hillsdale
49251,42.466346,-84.407978,Leslie,MI,Ingham
49252,42.035237,-84.765398,Litchfield,MI,Hillsdale
49253,41.967948,-84.272771,Manitou Beach,MI,Lenawee
49254,42.227976,-84.316434,Michigan Center,MI,Jackson
49255,41.771201,-84.84455,Montgomery,MI,Branch
49256,41.746804,-84.214469,Morenci,MI,Lenawee
49259,42.374592,-84.261604,Munith,MI,Jackson
49261,42.157638,-84.236,Napoleon,MI,Jackson
49262,41.963612,-84.46829,North Adams,MI,Hillsdale
49263,42.158902,-84.184302,Norvell,MI,Jackson
49264,42.446232,-84.555061,Onondaga,MI,Ingham
49265,42.006696,-84.175236,Onsted,MI,Lenawee
49266,41.83975,-84.546789,Osseo,MI,Hillsdale
49267,41.757323,-83.719429,Ottawa Lake,MI,Monroe
49268,41.868705,-83.929015,Palmyra,MI,Lenawee
49269,42.287158,-84.593587,Parma,MI,Jackson
49270,41.873675,-83.680783,Petersburg,MI,Monroe
49271,41.831987,-84.453091,Pittsford,MI,Hillsdale
49272,42.393651,-84.348183,Pleasant Lake,MI,Jackson
49274,41.846682,-84.759784,Reading,MI,Hillsdale
49276,41.794583,-83.776666,Riga,MI,Lenawee
49277,42.388652,-84.469336,Rives Junction,MI,Jackson
49279,41.780799,-84.103949,Sand Creek,MI,Lenawee
49282,42.034825,-84.402943,Somerset Center,MI,Hillsdale
49283,42.207352,-84.550568,Spring Arbor,MI,Jackson
49284,42.391636,-84.688297,Springport,MI,Jackson
49285,42.476547,-84.213034,Stockbridge,MI,Ingham
49286,42.010076,-83.927846,Tecumseh,MI,Lenawee
49287,42.02303,-84.073485,Tipton,MI,Lenawee
49288,41.733942,-84.429587,Waldron,MI,Hillsdale
49289,41.768075,-84.107807,Weston,MI,Lenawee
49301,42.973443,-85.476998,Ada,MI,Kent
49302,42.821539,-85.402238,Alto,MI,Kent
49303,43.271549,-85.860632,Bailey,MI,Muskegon
49304,43.907821,-85.872637,Baldwin,MI,Lake
49305,43.752024,-85.151106,Barryton,MI,Mecosta
49306,43.075016,-85.565281,Belmont,MI,Kent
49307,43.699062,-85.489194,Big Rapids,MI,Mecosta
49309,43.759824,-85.876884,Bitely,MI,Newaygo
49310,43.513858,-85.047599,Blanchard,MI,Isabella
49312,43.685372,-85.806607,Brohman,MI,Newaygo
49315,42.803705,-85.742196,Byron Center,MI,Kent
49316,42.793767,-85.550467,Caledonia,MI,Kent
49318,43.227276,-85.820431,Casnovia,MI,Muskegon
49319,43.230088,-85.527902,Cedar Springs,MI,Kent
49320,43.753585,-85.275467,Chippewa Lake,MI,Mecosta
49321,43.073608,-85.681875,Comstock Park,MI,Kent
49322,43.355785,-85.351226,Coral,MI,Montcalm
49323,42.728548,-85.790642,Dorr,MI,Allegan
49325,42.760797,-85.301726,Freeport,MI,Barry
49326,43.246177,-85.317292,Gowen,MI,Montcalm
49327,43.323527,-85.845311,Grant,MI,Newaygo
49328,42.63368,-85.758168,Hopkins,MI,Allegan
49329,43.406472,-85.484884,Howard City,MI,Montcalm
49330,43.241536,-85.736679,Kent City,MI,Kent
49331,42.950193,-85.351989,Lowell,MI,Kent
49332,43.623061,-85.249119,Mecosta,MI,Mecosta
49333,42.699383,-85.461778,Middleville,MI,Barry
49335,42.738506,-85.668451,Moline,MI,Allegan
49336,43.508469,-85.435685,Morley,MI,Mecosta
49337,43.423029,-85.718784,Newaygo,MI,Newaygo
49338,43.771655,-85.602264,Paris,MI,Mecosta
49339,43.331359,-85.496456,Pierson,MI,Montcalm
49340,43.61793,-85.110768,Remus,MI,Mecosta
49341,43.124135,-85.490928,Rockford,MI,Kent
49342,43.690435,-85.315591,Rodney,MI,Mecosta
49343,43.297213,-85.535097,Sand Lake,MI,Kent
49344,42.589905,-85.591301,Shelbyville,MI,Allegan
49345,43.15534,-85.703948,Sparta,MI,Kent
49346,43.594885,-85.421128,Stanwood,MI,Mecosta
49347,43.316687,-85.347044,Trufant,MI,Montcalm
49348,42.685083,-85.610188,Wayland,MI,Allegan
49349,43.575359,-85.748757,White Cloud,MI,Newaygo
49401,42.975656,-85.939287,Allendale,MI,Ottawa
49402,43.933192,-86.02927,Branch,MI,Lake
49403,43.140975,-85.857766,Conklin,MI,Ottawa
49404,43.063438,-85.952185,Coopersville,MI,Ottawa
49405,43.914692,-86.191237,Custer,MI,Mason
49406,42.642345,-86.202866,Douglas,MI,Allegan
49408,42.571678,-86.116236,Fennville,MI,Allegan
49410,44.032042,-86.12615,Fountain,MI,Mason
49411,44.100414,-86.251761,Free Soil,MI,Mason
49412,43.468461,-85.948247,Fremont,MI,Newaygo
49415,43.150964,-86.114307,Fruitport,MI,Muskegon
49417,43.01934,-86.157848,Grand Haven,MI,Ottawa
49418,42.877992,-85.767881,Grandville,MI,Kent
49419,42.679739,-85.980751,Hamilton,MI,Allegan
49420,43.719985,-86.282313,Hart,MI,Oceana
49421,43.599328,-86.069388,Hesperia,MI,Oceana
49423,42.743806,-86.083703,Holland,MI,Ottawa
49424,42.843818,-86.134355,Holland,MI,Ottawa
49425,43.428815,-86.089288,Holton,MI,Muskegon
49426,42.86327,-85.887574,Hudsonville,MI,Ottawa
49428,42.920205,-85.838844,Jenison,MI,Ottawa
49431,43.985802,-86.406481,Ludington,MI,Mason
49434,42.769752,-86.218505,Macatawa,MI,Ottawa
49435,43.024455,-85.835194,Marne,MI,Ottawa
49436,43.678308,-86.466113,Mears,MI,Oceana
49437,43.46135,-86.386504,Montague,MI,Muskegon
49440,43.23747,-86.253396,Muskegon,MI,Muskegon
49441,43.182952,-86.282017,Muskegon,MI,Muskegon
49442,43.241841,-86.135719,Muskegon,MI,Muskegon
49444,43.178683,-86.199103,Muskegon,MI,Muskegon
49445,43.292537,-86.293883,Muskegon,MI,Muskegon
49446,43.551402,-86.37875,New Era,MI,Oceana
49448,43.094485,-86.071659,Nunica,MI,Ottawa
49449,43.793624,-86.388577,Pentwater,MI,Oceana
49450,42.484653,-86.082454,Pullman,MI,Allegan
49451,43.213069,-85.967762,Ravenna,MI,Muskegon
49452,43.506969,-86.260194,Rothbury,MI,Oceana
49453,42.659522,-86.172666,Saugatuck,MI,Allegan
49454,43.946332,-86.285053,Scottville,MI,Mason
49455,43.610287,-86.378251,Shelby,MI,Oceana
49456,43.089103,-86.20687,Spring Lake,MI,Ottawa
49457,43.352735,-86.146187,Twin Lake,MI,Muskegon
49458,43.921128,-86.095158,Walhalla,MI,Mason
49459,43.741385,-86.112182,Walkerville,MI,Oceana
49460,42.933162,-86.145345,West Olive,MI,Ottawa
49461,43.376222,-86.319255,Whitehall,MI,Muskegon
49464,42.844801,-85.984794,Zeeland,MI,Ottawa
49503,42.96212,-85.659394,Grand Rapids,MI,Kent
49504,42.981579,-85.7107,Grand Rapids,MI,Kent
49505,42.996477,-85.637735,Grand Rapids,MI,Kent
49506,42.945748,-85.613839,Grand Rapids,MI,Kent
49507,42.93066,-85.655173,Grand Rapids,MI,Kent
49508,42.875094,-85.619304,Grand Rapids,MI,Kent
49509,42.897764,-85.693418,Grand Rapids,MI,Kent
49512,42.883098,-85.527623,Grand Rapids,MI,Kent
49519,42.895737,-85.718265,#N/A,#N/A,#N/A
49525,43.021908,-85.5922,Grand Rapids,MI,Kent
49534,42.964438,-85.787181,#N/A,#N/A,#N/A
49544,43.038932,-85.74657,Grand Rapids,MI,Kent
49546,42.927758,-85.530189,Grand Rapids,MI,Kent
49548,42.870454,-85.662605,Grand Rapids,MI,Kent
49601,44.245955,-85.510205,Cadillac,MI,Wexford
49611,44.973683,-84.974489,Alba,MI,Antrim
49612,44.864922,-85.239456,Alden,MI,Antrim
49613,44.50612,-86.206892,Arcadia,MI,Manistee
49614,44.435034,-86.114343,Bear Lake,MI,Manistee
49615,44.964551,-85.206628,Bellaire,MI,Antrim
49616,44.579933,-86.090298,Benzonia,MI,Benzie
49617,44.643232,-86.031754,Beulah,MI,Benzie
49618,44.293486,-85.607626,Boon,MI,Wexford
49619,44.293058,-85.991212,Brethren,MI,Manistee
49620,44.523532,-85.691242,Buckley,MI,Wexford
49621,44.86873,-85.770347,Cedar,MI,Leelanau
49622,45.07741,-85.260935,Central Lake,MI,Antrim
49623,43.908889,-85.691816,Chase,MI,Lake
49625,44.433447,-85.88303,Copemish,MI,Manistee
49626,44.239903,-86.292027,Eastlake,MI,Manistee
49627,45.08436,-85.344921,Eastport,MI,Antrim
49628,44.615416,-86.244403,Elberta,MI,Benzie
49629,44.918988,-85.390286,Elk Rapids,MI,Antrim
49630,44.818252,-86.009304,Empire,MI,Leelanau
49631,43.912709,-85.262924,Evart,MI,Osceola
49632,44.239007,-84.967889,Falmouth,MI,Missaukee
49633,44.558687,-85.206185,Fife Lake,MI,Grand Traverse
49634,44.214834,-86.290297,Filer City,MI,Manistee
49635,44.617255,-86.192428,Frankfort,MI,Benzie
49636,44.855494,-85.963203,Glen Arbor,MI,Leelanau
49637,44.621616,-85.709787,Grawn,MI,Grand Traverse
49638,44.286973,-85.755675,Harrietta,MI,Wexford
49639,43.84701,-85.408527,Hersey,MI,Osceola
49640,44.715246,-86.04869,Honor,MI,Benzie
49642,43.8689,-85.761035,Idlewild,MI,Lake
49643,44.639739,-85.828941,Interlochen,MI,Grand Traverse
49644,44.098869,-85.910662,Irons,MI,Lake
49645,44.362133,-86.029373,Kaleva,MI,Manistee
49646,44.724482,-85.055762,Kalkaska,MI,Kalkaska
49648,44.996418,-85.33633,Kewadin,MI,Antrim
49649,44.563373,-85.525432,Kingsley,MI,Grand Traverse
49650,44.739836,-85.887151,Lake Ann,MI,Benzie
49651,44.390519,-85.104789,Lake City,MI,Missaukee
49653,44.973631,-85.723949,Lake Leelanau,MI,Leelanau
49654,45.146182,-86.051574,Leland,MI,Leelanau
49655,44.024932,-85.43205,Leroy,MI,Osceola
49656,44.067819,-85.692017,Luther,MI,Lake
49657,44.212501,-85.169164,Mc Bain,MI,Missaukee
49659,44.895608,-85.019378,Mancelona,MI,Antrim
49660,44.22514,-86.210203,Manistee,MI,Manistee
49663,44.435322,-85.390105,Manton,MI,Wexford
49664,44.887981,-85.898639,Maple City,MI,Leelanau
49665,44.095202,-85.118154,Marion,MI,Osceola
49666,44.622029,-85.554055,Mayfield,MI,Grand Traverse
49667,44.363328,-84.914644,Merritt,MI,Missaukee
49668,44.405416,-85.702617,Mesick,MI,Wexford
49670,45.126997,-85.662573,Northport,MI,Leelanau
49674,45.055769,-85.578277,Omena,MI,Leelanau
49675,44.384188,-86.225384,Onekama,MI,Manistee
49676,44.825304,-85.288336,Rapid City,MI,Kalkaska
49677,43.894733,-85.552563,Reed City,MI,Osceola
49679,43.875013,-85.145788,Sears,MI,Osceola
49680,44.646003,-85.262702,South Boardman,MI,Kalkaska
49682,44.978664,-85.627013,Suttons Bay,MI,Leelanau
49683,44.540521,-85.926894,Thompsonville,MI,Benzie
49684,44.762335,-85.703568,Traverse City,MI,Grand Traverse
49686,44.713682,-85.557845,Traverse City,MI,Grand Traverse
49688,44.117006,-85.450376,Tustin,MI,Osceola
49689,44.213228,-85.902445,Wellston,MI,Manistee
49690,44.788567,-85.399581,Williamsburg,MI,Grand Traverse
49701,45.772645,-84.738786,Mackinaw City,MI,Cheboygan
49705,45.355095,-84.460991,Afton,MI,Cheboygan
49706,45.438349,-84.77936,Alanson,MI,Emmet
49707,45.094306,-83.476214,Alpena,MI,Alpena
49709,45.018684,-84.144487,Atlanta,MI,Montmorency
49710,46.276096,-84.176734,Barbeau,MI,Chippewa
49712,45.209259,-85.009296,Boyne City,MI,Charlevoix
49713,45.210934,-84.842294,Boyne Falls,MI,Charlevoix
49715,46.39742,-84.708184,Brimley,MI,Chippewa
49716,45.517286,-84.748136,Brutus,MI,Cheboygan
49717,45.434968,-84.691217,Burt Lake,MI,Cheboygan
49718,45.734622,-84.861522,Carp Lake,MI,Emmet
49719,46.005621,-84.324829,Cedarville,MI,Mackinac
49720,45.280508,-85.245172,Charlevoix,MI,Charlevoix
49721,45.582257,-84.460476,Cheboygan,MI,Cheboygan
49722,45.427456,-84.862324,Conway,MI,Emmet
49724,46.32764,-84.390112,Dafter,MI,Chippewa
49725,45.978483,-84.020784,De Tour Village,MI,Chippewa
49726,46.003738,-83.615219,Drummond Island,MI,Chippewa
49727,45.125273,-85.105817,East Jordan,MI,Charlevoix
49728,46.411594,-85.028468,Eckerman,MI,Chippewa
49729,45.166897,-85.292072,Ellsworth,MI,Antrim
49730,45.044034,-84.867529,Elmira,MI,Otsego
49733,44.806466,-84.696639,Frederic,MI,Crawford
49735,44.997939,-84.670317,Gaylord,MI,Otsego
49736,46.082887,-84.07518,Goetzville,MI,Chippewa
49738,44.698328,-84.609421,Grayling,MI,Crawford
49740,45.524807,-85.008345,Harbor Springs,MI,Emmet
49743,45.266958,-83.893364,Hawks,MI,Presque Isle
49744,44.993123,-83.657097,Herron,MI,Alpena
49745,46.03979,-84.522382,Hessel,MI,Mackinac
49746,45.062994,-83.951021,Hillman,MI,Montmorency
49747,44.849651,-83.65314,Hubbard Lake,MI,Alpena
49748,46.374911,-85.212879,Hulbert,MI,Chippewa
49749,45.425743,-84.567774,Indian River,MI,Cheboygan
49751,44.982838,-84.430167,Johannesburg,MI,Otsego
49752,46.254145,-84.434511,Kinross,MI,Chippewa
49753,45.017318,-83.777038,Lachine,MI,Alpena
49755,45.634591,-84.801026,Levering,MI,Emmet
49756,44.822189,-84.282568,Lewiston,MI,Montmorency
49757,45.856211,-84.62144,Mackinac Island,MI,Mackinac
49759,45.417476,-84.096086,Millersburg,MI,Presque Isle
49760,46.04055,-84.902479,Moran,MI,Mackinac
49762,46.106064,-85.336135,Naubinway,MI,Mackinac
49764,45.424174,-84.827403,Oden,MI,Emmet
49765,45.328392,-84.24252,Onaway,MI,Presque Isle
49766,44.908297,-83.432043,Ossineke,MI,Alpena
49768,46.654828,-85.117026,Paradise,MI,Chippewa
49769,45.57077,-84.861835,Pellston,MI,Emmet
49770,45.331217,-84.897137,Petoskey,MI,Emmet
49774,46.162451,-84.315258,Pickford,MI,Chippewa
49775,45.770761,-84.477937,Pointe Aux Pins,MI,Mackinac
49776,45.232202,-83.680373,Posen,MI,Presque Isle
49777,45.30553,-83.507135,Presque Isle,MI,Presque Isle
49779,45.407692,-83.863353,Rogers City,MI,Presque Isle
49780,46.21306,-84.728545,Rudyard,MI,Chippewa
49781,45.884283,-84.797447,Saint Ignace,MI,Mackinac
49782,45.674252,-85.542708,Beaver Island,MI,Charlevoix
49783,46.416901,-84.289054,Sault Sainte Marie,MI,Chippewa
49788,46.265348,-84.465049,Kincheloe,MI,Chippewa
49791,45.486753,-84.595768,Topinabee,MI,Cheboygan
49793,46.202824,-85.0634,Trout Lake,MI,Chippewa
49795,45.160679,-84.579688,Vanderbilt,MI,Otsego
49796,45.262557,-84.959158,Walloon Lake,MI,Charlevoix
49799,45.262245,-84.580365,Wolverine,MI,Cheboygan
49801,45.960954,-87.976613,Iron Mountain,MI,Dickinson
49802,45.80106,-88.077894,Kingsford,MI,Dickinson
49805,47.367297,-88.351332,Allouez,MI,Keweenaw
49806,46.452414,-86.901161,Au Train,MI,Alger
49807,45.773088,-87.343588,Bark River,MI,Delta
49808,46.823114,-87.85267,Big Bay,MI,Marquette
49812,45.591632,-87.50312,Carney,MI,Menominee
49814,46.565613,-87.905613,Champion,MI,Marquette
49815,46.185396,-87.96424,Channing,MI,Dickinson
49816,46.285383,-86.895309,Chatham,MI,Alger
49817,45.961986,-86.458306,Cooks,MI,Schoolcraft
49818,45.95077,-87.338459,Cornell,MI,Delta
49819,46.108909,-87.456296,Arnold,MI,Marquette
49820,46.190093,-85.654181,Curtis,MI,Mackinac
49821,45.529658,-87.631007,Daggett,MI,Menominee
49822,46.433521,-87.024586,Deerton,MI,Alger
49825,46.346884,-86.994898,Eben Junction,MI,Alger
49826,46.323306,-87.052838,Rumely,MI,Alger
49827,46.177009,-85.560604,Engadine,MI,Mackinac
49829,45.765202,-87.131724,Escanaba,MI,Delta
49831,46.012823,-87.866119,Felch,MI,Dickinson
49833,46.292626,-87.327611,Little Lake,MI,Marquette
49834,45.945664,-87.768387,Foster City,MI,Dickinson
49835,45.735775,-86.562598,Garden,MI,Delta
49836,46.201987,-85.903336,Germfask,MI,Schoolcraft
49837,45.868675,-87.079134,Gladstone,MI,Delta
49838,46.031864,-85.737404,Gould City,MI,Mackinac
49839,46.618009,-86.108426,Grand Marais,MI,Alger
49840,46.103036,-86.010544,Gulliver,MI,Schoolcraft
49841,46.275179,-87.465733,Gwinn,MI,Marquette
49847,45.704676,-87.636201,Hermansville,MI,Menominee
49848,45.378247,-87.636417,Ingalls,MI,Menominee
49849,46.432711,-87.756405,Ishpeming,MI,Marquette
49852,45.786249,-87.816777,Loretto,MI,Dickinson
49853,46.368293,-85.750902,Mc Millan,MI,Luce
49854,46.061609,-86.304483,Manistique,MI,Schoolcraft
49855,46.578823,-87.455319,Marquette,MI,Marquette
49858,45.219025,-87.578451,Menominee,MI,Menominee
49861,46.481614,-88.243343,Michigamme,MI,Marquette
49862,46.394508,-86.695774,Munising,MI,Alger
49863,45.613385,-87.551575,Nadeau,MI,Menominee
49864,45.871476,-86.672584,Nahma,MI,Delta
49866,46.521482,-87.580782,Negaunee,MI,Marquette
49868,46.510988,-85.517552,Newberry,MI,Luce
49870,45.867201,-87.878923,Norway,MI,Dickinson
49871,46.425061,-87.552178,Palmer,MI,Marquette
49872,46.021064,-87.084351,Perkins,MI,Delta
49873,45.890463,-87.578753,Perronville,MI,Menominee
49874,45.714924,-87.473942,Powers,MI,Menominee
49876,45.80269,-87.98283,Quinnesec,MI,Dickinson
49877,46.148036,-87.705499,Ralph,MI,Dickinson
49878,45.945698,-86.860412,Rapid River,MI,Delta
49879,46.358718,-88.038808,Republic,MI,Marquette
49880,46.110988,-87.222361,Rock,MI,Delta
49881,46.07322,-88.047262,Sagola,MI,Dickinson
49883,46.431726,-86.000888,Seney,MI,Schoolcraft
49884,46.419898,-86.329645,Shingleton,MI,Alger
49885,46.33805,-87.19832,Skandia,MI,Marquette
49886,45.739188,-87.527012,Spalding,MI,Menominee
49887,45.42934,-87.550635,Stephenson,MI,Menominee
49891,46.241277,-87.022529,Trenary,MI,Alger
49892,45.81807,-87.785817,Vulcan,MI,Dickinson
49893,45.297038,-87.605155,Wallace,MI,Menominee
49894,45.786301,-87.075504,Wells,MI,Delta
49895,46.165312,-86.665885,Wetmore,MI,Alger
49896,45.677575,-87.389319,Wilson,MI,Menominee
49901,47.307745,-88.395376,Ahmeek,MI,Keweenaw
49902,46.043004,-88.379881,Alpha,MI,Iron
49903,46.332624,-88.445286,Amasa,MI,Iron
49905,47.121853,-88.722062,Atlantic Mine,MI,Houghton
49908,46.768216,-88.557216,Baraga,MI,Baraga
49910,46.613364,-89.608438,Bergland,MI,Ontonagon
49911,46.489337,-90.05076,Bessemer,MI,Gogebic
49912,46.496716,-89.194224,Bruce Crossing,MI,Ontonagon
49913,47.243192,-88.458488,Calumet,MI,Houghton
49915,46.065123,-88.622018,Caspian,MI,Iron
49916,46.984094,-88.586325,Chassell,MI,Houghton
49917,47.281359,-88.359132,Copper City,MI,Houghton
49918,47.435192,-87.851282,Copper Harbor,MI,Keweenaw
49919,46.471628,-88.441956,Covington,MI,Baraga
49920,46.138161,-88.30225,Crystal Falls,MI,Iron
49921,47.092564,-88.582649,Dodgeville,MI,Houghton
49922,47.100549,-88.483088,Dollar Bay,MI,Houghton
49925,46.544419,-89.374684,Ewen,MI,Ontonagon
49927,46.030666,-88.535015,Gaastra,MI,Iron
49929,46.781097,-89.149533,Greenland,MI,Ontonagon
49930,47.16548,-88.539664,Hancock,MI,Houghton
49931,47.084375,-88.572787,Houghton,MI,Houghton
49934,47.178117,-88.437985,Hubbell,MI,Houghton
49935,46.175587,-88.752156,Iron River,MI,Iron
49938,46.584294,-90.131942,Ironwood,MI,Gogebic
49942,47.275174,-88.401792,Kearsarge,MI,Houghton
49945,47.180029,-88.314119,Lake Linden,MI,Houghton
49946,46.720894,-88.321592,Lanse,MI,Baraga
49947,46.385417,-89.616356,Marenisco,MI,Gogebic
49948,46.711175,-89.020015,Mass City,MI,Ontonagon
49950,47.386333,-88.133704,Mohawk,MI,Keweenaw
49952,46.701362,-88.784945,Nisula,MI,Houghton
49953,46.803804,-89.371849,Ontonagon,MI,Ontonagon
49955,47.006575,-88.694612,Painesdale,MI,Houghton
49958,46.828387,-88.668431,Pelkie,MI,Houghton
49959,46.470636,-89.998383,Ramsay,MI,Gogebic
49960,46.711853,-89.258371,Rockland,MI,Ontonagon
49961,46.52939,-88.731554,Sidnaw,MI,Houghton
49962,46.839281,-88.131113,Skanee,MI,Baraga
49963,47.041467,-88.689132,South Range,MI,Houghton
49965,46.955096,-88.859543,Toivola,MI,Houghton
49967,46.506508,-88.966362,Trout Creek,MI,Ontonagon
49968,46.490267,-89.887207,Wakefield,MI,Gogebic
49969,46.251655,-89.210723,Watersmeet,MI,Gogebic
49970,46.547419,-88.600365,Watton,MI,Baraga
49971,46.70924,-89.705285,White Pine,MI,Ontonagon
50001,41.362724,-93.433418,Ackworth,IA,Warren
50002,41.514778,-94.648341,Adair,IA,Adair
50003,41.611504,-94.043026,Adel,IA,Dallas
50005,42.131988,-93.034602,Albion,IA,Marshall
50006,42.508362,-93.401924,Alden,IA,Hardin
50007,41.806825,-93.602007,Alleman,IA,Polk
50008,40.679672,-93.380265,Allerton,IA,Wayne
50009,41.644957,-93.45933,Altoona,IA,Polk
50010,42.030852,-93.5884,Ames,IA,Story
50011,42.024034,-93.636451,Ames,IA,Story
50012,42.026751,-93.645873,Ames,IA,Story
50014,42.046297,-93.694448,Ames,IA,Story
50020,41.438416,-94.747041,Anita,IA,Cass
50021,41.724267,-93.56532,Ankeny,IA,Polk
50022,41.414374,-94.996402,Atlantic,IA,Cass
50023,41.730271,-93.634978,#N/A,#N/A,#N/A
50025,41.757959,-94.923571,Audubon,IA,Audubon
50026,41.858516,-94.44958,Bagley,IA,Guthrie
50027,41.482026,-92.469368,Barnes City,IA,Mahaska
50028,41.80691,-93.154284,Baxter,IA,Jasper
50029,41.828956,-94.555933,Bayard,IA,Guthrie
50032,41.666521,-93.542387,Berwick,IA,Polk
50033,41.363038,-93.792843,Bevington,IA,Madison
50034,42.521662,-93.661406,Blairsburg,IA,Hamilton
